[10-Apr-2017 04:26:48 UTC] PHP Fatal error:  Class 'App\Http\Controllers\Web\Controller' not found in D:\web\med-device\app\Http\Controllers\Web\HomeController.php on line 8
[11-Apr-2017 08:07:57 UTC] PHP Fatal error:  Trait 'Illuminate\Foundation\Auth\AuthenticatesAndRegistersUsers' not found in D:\web\med-device\app\Http\Controllers\Admin\AuthController.php on line 13
[11-Apr-2017 08:08:19 UTC] PHP Fatal error:  Trait 'Illuminate\Foundation\Auth\AuthenticatesAndRegistersUsers' not found in D:\web\med-device\app\Http\Controllers\Admin\AuthController.php on line 13
[11-Apr-2017 08:08:20 UTC] PHP Fatal error:  Trait 'Illuminate\Foundation\Auth\AuthenticatesAndRegistersUsers' not found in D:\web\med-device\app\Http\Controllers\Admin\AuthController.php on line 13
[11-Apr-2017 08:08:31 UTC] PHP Fatal error:  Trait 'Illuminate\Foundation\Auth\AuthenticatesAndRegistersUsers' not found in D:\web\med-device\app\Http\Controllers\Admin\AuthController.php on line 13
[11-Apr-2017 08:11:17 UTC] PHP Fatal error:  Trait 'Illuminate\Foundation\Auth\AuthenticatesAndRegistersUsers' not found in D:\web\med-device\app\Http\Controllers\Admin\AuthController.php on line 14
[11-Apr-2017 08:11:18 UTC] PHP Fatal error:  Trait 'Illuminate\Foundation\Auth\AuthenticatesAndRegistersUsers' not found in D:\web\med-device\app\Http\Controllers\Admin\AuthController.php on line 14
[11-Apr-2017 08:11:18 UTC] PHP Fatal error:  Trait 'Illuminate\Foundation\Auth\AuthenticatesAndRegistersUsers' not found in D:\web\med-device\app\Http\Controllers\Admin\AuthController.php on line 14
[11-Apr-2017 08:11:18 UTC] PHP Fatal error:  Trait 'Illuminate\Foundation\Auth\AuthenticatesAndRegistersUsers' not found in D:\web\med-device\app\Http\Controllers\Admin\AuthController.php on line 14
[11-Apr-2017 08:11:18 UTC] PHP Fatal error:  Trait 'Illuminate\Foundation\Auth\AuthenticatesAndRegistersUsers' not found in D:\web\med-device\app\Http\Controllers\Admin\AuthController.php on line 14
[11-Apr-2017 08:11:19 UTC] PHP Fatal error:  Trait 'Illuminate\Foundation\Auth\AuthenticatesAndRegistersUsers' not found in D:\web\med-device\app\Http\Controllers\Admin\AuthController.php on line 14
[11-Apr-2017 08:11:19 UTC] PHP Fatal error:  Trait 'Illuminate\Foundation\Auth\AuthenticatesAndRegistersUsers' not found in D:\web\med-device\app\Http\Controllers\Admin\AuthController.php on line 14
[11-Apr-2017 08:11:19 UTC] PHP Fatal error:  Trait 'Illuminate\Foundation\Auth\AuthenticatesAndRegistersUsers' not found in D:\web\med-device\app\Http\Controllers\Admin\AuthController.php on line 14
[11-Apr-2017 08:11:29 UTC] PHP Fatal error:  Trait 'Illuminate\Foundation\Auth\AuthenticatesAndRegistersUsers' not found in D:\web\med-device\app\Http\Controllers\Admin\AuthController.php on line 13
[11-Apr-2017 08:11:30 UTC] PHP Fatal error:  Trait 'Illuminate\Foundation\Auth\AuthenticatesAndRegistersUsers' not found in D:\web\med-device\app\Http\Controllers\Admin\AuthController.php on line 13
[11-Apr-2017 08:11:30 UTC] PHP Fatal error:  Trait 'Illuminate\Foundation\Auth\AuthenticatesAndRegistersUsers' not found in D:\web\med-device\app\Http\Controllers\Admin\AuthController.php on line 13
[11-Apr-2017 08:11:30 UTC] PHP Fatal error:  Trait 'Illuminate\Foundation\Auth\AuthenticatesAndRegistersUsers' not found in D:\web\med-device\app\Http\Controllers\Admin\AuthController.php on line 13
[11-Apr-2017 08:11:30 UTC] PHP Fatal error:  Trait 'Illuminate\Foundation\Auth\AuthenticatesAndRegistersUsers' not found in D:\web\med-device\app\Http\Controllers\Admin\AuthController.php on line 13
[11-Apr-2017 08:11:30 UTC] PHP Fatal error:  Trait 'Illuminate\Foundation\Auth\AuthenticatesAndRegistersUsers' not found in D:\web\med-device\app\Http\Controllers\Admin\AuthController.php on line 13
[11-Apr-2017 08:11:31 UTC] PHP Fatal error:  Trait 'Illuminate\Foundation\Auth\AuthenticatesAndRegistersUsers' not found in D:\web\med-device\app\Http\Controllers\Admin\AuthController.php on line 13
[11-Apr-2017 08:11:31 UTC] PHP Fatal error:  Trait 'Illuminate\Foundation\Auth\AuthenticatesAndRegistersUsers' not found in D:\web\med-device\app\Http\Controllers\Admin\AuthController.php on line 13
[11-Apr-2017 08:18:05 UTC] PHP Fatal error:  Trait 'Illuminate\Foundation\Auth\AuthenticatesAndRegistersUsers' not found in D:\web\med-device\app\Http\Controllers\Admin\AuthController.php on line 13
[11-Apr-2017 08:18:08 UTC] PHP Fatal error:  Trait 'Illuminate\Foundation\Auth\AuthenticatesAndRegistersUsers' not found in D:\web\med-device\app\Http\Controllers\Admin\AuthController.php on line 13
[11-Apr-2017 08:18:51 UTC] PHP Fatal error:  Trait 'Illuminate\Foundation\Auth\AuthenticatesAndRegistersUsers' not found in D:\web\med-device\app\Http\Controllers\Admin\AuthController.php on line 13
[11-Apr-2017 08:18:53 UTC] PHP Fatal error:  Trait 'Illuminate\Foundation\Auth\AuthenticatesAndRegistersUsers' not found in D:\web\med-device\app\Http\Controllers\Admin\AuthController.php on line 13
[11-Apr-2017 08:19:05 UTC] PHP Fatal error:  Trait 'Illuminate\Foundation\Auth\AuthenticatesAndRegistersUsers' not found in D:\web\med-device\app\Http\Controllers\Admin\AuthController.php on line 13
[11-Apr-2017 08:19:06 UTC] PHP Fatal error:  Trait 'Illuminate\Foundation\Auth\AuthenticatesAndRegistersUsers' not found in D:\web\med-device\app\Http\Controllers\Admin\AuthController.php on line 13
[11-Apr-2017 08:19:35 UTC] PHP Fatal error:  Trait 'Illuminate\Foundation\Auth\AuthenticatesAndRegistersUsers' not found in D:\web\med-device\app\Http\Controllers\Admin\AuthController.php on line 13
[11-Apr-2017 08:19:37 UTC] PHP Fatal error:  Trait 'Illuminate\Foundation\Auth\AuthenticatesAndRegistersUsers' not found in D:\web\med-device\app\Http\Controllers\Admin\AuthController.php on line 13
[11-Apr-2017 08:38:55 UTC] PHP Fatal error:  Trait 'Illuminate\Foundation\Auth\AuthenticatesAndRegistersUsers' not found in D:\web\med-device\app\Http\Controllers\Admin\AuthController.php on line 18
[11-Apr-2017 09:36:14 UTC] PHP Fatal error:  Trait 'Illuminate\Foundation\Auth\AuthenticatesAndRegistersUsers' not found in D:\web\med-device\app\Http\Controllers\Auth\AuthControllerr.php on line 26
[12-Apr-2017 01:35:15 UTC] PHP Fatal error:  Trait method hasTooManyLoginAttempts has not been applied, because there are collisions with other trait methods on App\Http\Controllers\Auth\AuthController in D:\web\med-device\app\Http\Controllers\Auth\AuthControllerr.php on line 15
[12-Apr-2017 01:36:22 UTC] PHP Fatal error:  Trait method hasTooManyLoginAttempts has not been applied, because there are collisions with other trait methods on App\Http\Controllers\Auth\AuthController in D:\web\med-device\app\Http\Controllers\Auth\AuthControllerr.php on line 15
[12-Apr-2017 01:36:29 UTC] PHP Fatal error:  Trait method hasTooManyLoginAttempts has not been applied, because there are collisions with other trait methods on App\Http\Controllers\Auth\AuthController in D:\web\med-device\app\Http\Controllers\Auth\AuthControllerr.php on line 15
[12-Apr-2017 01:37:47 UTC] PHP Fatal error:  Trait method hasTooManyLoginAttempts has not been applied, because there are collisions with other trait methods on App\Http\Controllers\Auth\AuthController in D:\web\med-device\app\Http\Controllers\Auth\AuthControllerr.php on line 15
[12-Apr-2017 01:47:59 UTC] PHP Fatal error:  Trait method hasTooManyLoginAttempts has not been applied, because there are collisions with other trait methods on App\Http\Controllers\Auth\AuthController in D:\web\med-device\app\Http\Controllers\Auth\AuthControllerr.php on line 15
[12-Apr-2017 01:48:03 UTC] PHP Fatal error:  Trait method hasTooManyLoginAttempts has not been applied, because there are collisions with other trait methods on App\Http\Controllers\Auth\AuthController in D:\web\med-device\app\Http\Controllers\Auth\AuthControllerr.php on line 15
[12-Apr-2017 01:48:15 UTC] PHP Fatal error:  Trait method hasTooManyLoginAttempts has not been applied, because there are collisions with other trait methods on App\Http\Controllers\Auth\AuthController in D:\web\med-device\app\Http\Controllers\Auth\AuthControllerr.php on line 15
[12-Apr-2017 01:49:37 UTC] PHP Fatal error:  Trait method hasTooManyLoginAttempts has not been applied, because there are collisions with other trait methods on App\Http\Controllers\Auth\AuthController in D:\web\med-device\app\Http\Controllers\Auth\AuthControllerr.php on line 15
[12-Apr-2017 02:47:29 UTC] PHP Fatal error:  Trait method hasTooManyLoginAttempts has not been applied, because there are collisions with other trait methods on App\Http\Controllers\Admin\AuthController in D:\web\med-device\app\Http\Controllers\Admin\AuthController.php on line 15
[12-Apr-2017 02:48:40 UTC] PHP Fatal error:  Trait method hasTooManyLoginAttempts has not been applied, because there are collisions with other trait methods on App\Http\Controllers\Admin\AuthController in D:\web\med-device\app\Http\Controllers\Admin\AuthController.php on line 15
[12-Apr-2017 02:51:32 UTC] PHP Fatal error:  Trait 'App\Http\Controllers\Admin\AuthenticatesUsers' not found in D:\web\med-device\app\Http\Controllers\Admin\AuthController.php on line 16
[12-Apr-2017 03:16:50 UTC] PHP Fatal error:  Cannot use Illuminate\Contracts\Validation\Validator as Validator because the name is already in use in D:\web\med-device\app\Http\Controllers\Admin\AuthController.php on line 13
[13-Apr-2017 07:30:16 UTC] PHP Fatal error:  Allowed memory size of 134217728 bytes exhausted (tried to allocate 4096 bytes) in D:\web\med-device\vendor\laravel\framework\src\Illuminate\Database\Eloquent\Model.php on line 0
[13-Apr-2017 07:33:50 UTC] PHP Fatal error:  Allowed memory size of 134217728 bytes exhausted (tried to allocate 4096 bytes) in D:\web\med-device\vendor\laravel\framework\src\Illuminate\Database\Eloquent\Concerns\GuardsAttributes.php on line 188
[13-Apr-2017 07:56:04 UTC] PHP Fatal error:  Allowed memory size of 134217728 bytes exhausted (tried to allocate 4096 bytes) in D:\web\med-device\vendor\laravel\framework\src\Illuminate\Database\Eloquent\Concerns\GuardsAttributes.php on line 188
[14-Apr-2017 03:35:35 UTC] PHP Fatal error:  Allowed memory size of 134217728 bytes exhausted (tried to allocate 262144 bytes) in D:\web\med-device\vendor\laravel\framework\src\Illuminate\Database\Eloquent\Model.php on line 214
[14-Apr-2017 03:40:58 UTC] PHP Fatal error:  Allowed memory size of 134217728 bytes exhausted (tried to allocate 262144 bytes) in D:\web\med-device\vendor\laravel\framework\src\Illuminate\Database\Eloquent\Model.php on line 214
[14-Apr-2017 03:44:28 UTC] PHP Fatal error:  Allowed memory size of 134217728 bytes exhausted (tried to allocate 262144 bytes) in D:\web\med-device\vendor\laravel\framework\src\Illuminate\Database\Eloquent\Model.php on line 214
[14-Apr-2017 03:44:35 UTC] PHP Fatal error:  Allowed memory size of 134217728 bytes exhausted (tried to allocate 262144 bytes) in D:\web\med-device\vendor\laravel\framework\src\Illuminate\Database\Eloquent\Concerns\GuardsAttributes.php on line 187
[14-Apr-2017 03:45:03 UTC] PHP Fatal error:  Allowed memory size of 134217728 bytes exhausted (tried to allocate 4096 bytes) in D:\web\med-device\vendor\laravel\framework\src\Illuminate\Database\Eloquent\Model.php on line 0
[14-Apr-2017 03:50:22 UTC] PHP Fatal error:  Allowed memory size of 134217728 bytes exhausted (tried to allocate 262144 bytes) in D:\web\med-device\vendor\laravel\framework\src\Illuminate\Database\Eloquent\Model.php on line 214
[14-Apr-2017 03:50:59 UTC] PHP Fatal error:  Allowed memory size of 134217728 bytes exhausted (tried to allocate 262144 bytes) in D:\web\med-device\vendor\laravel\framework\src\Illuminate\Database\Eloquent\Concerns\GuardsAttributes.php on line 187
[14-Apr-2017 03:59:50 UTC] PHP Fatal error:  Allowed memory size of 134217728 bytes exhausted (tried to allocate 262144 bytes) in D:\web\med-device\vendor\laravel\framework\src\Illuminate\Database\Eloquent\Concerns\GuardsAttributes.php on line 187
[14-Apr-2017 04:00:15 UTC] PHP Fatal error:  Allowed memory size of 134217728 bytes exhausted (tried to allocate 262144 bytes) in D:\web\med-device\vendor\laravel\framework\src\Illuminate\Database\Eloquent\Model.php on line 214
[14-Apr-2017 04:00:37 UTC] PHP Fatal error:  Allowed memory size of 134217728 bytes exhausted (tried to allocate 4096 bytes) in D:\web\med-device\vendor\laravel\framework\src\Illuminate\Database\Eloquent\Model.php on line 0
[14-Apr-2017 04:01:02 UTC] PHP Fatal error:  Allowed memory size of 134217728 bytes exhausted (tried to allocate 262144 bytes) in D:\web\med-device\vendor\laravel\framework\src\Illuminate\Database\Eloquent\Concerns\GuardsAttributes.php on line 187
[14-Apr-2017 04:43:57 UTC] PHP Fatal error:  Allowed memory size of 134217728 bytes exhausted (tried to allocate 262144 bytes) in D:\web\med-device\vendor\laravel\framework\src\Illuminate\Database\Eloquent\Concerns\GuardsAttributes.php on line 187
[14-Apr-2017 04:54:54 UTC] PHP Fatal error:  Allowed memory size of 134217728 bytes exhausted (tried to allocate 262144 bytes) in D:\web\med-device\vendor\laravel\framework\src\Illuminate\Database\Eloquent\Concerns\GuardsAttributes.php on line 187
[14-Apr-2017 04:56:12 UTC] PHP Fatal error:  Allowed memory size of 134217728 bytes exhausted (tried to allocate 262144 bytes) in D:\web\med-device\vendor\laravel\framework\src\Illuminate\Database\Eloquent\Model.php on line 214
[14-Apr-2017 04:57:34 UTC] PHP Fatal error:  Allowed memory size of 134217728 bytes exhausted (tried to allocate 4096 bytes) in D:\web\med-device\vendor\laravel\framework\src\Illuminate\Database\Eloquent\Model.php on line 0
[14-Apr-2017 04:58:49 UTC] PHP Fatal error:  Allowed memory size of 134217728 bytes exhausted (tried to allocate 262144 bytes) in D:\web\med-device\vendor\laravel\framework\src\Illuminate\Database\Eloquent\Concerns\GuardsAttributes.php on line 187
[14-Apr-2017 05:00:40 UTC] PHP Fatal error:  Allowed memory size of 134217728 bytes exhausted (tried to allocate 262144 bytes) in D:\web\med-device\vendor\laravel\framework\src\Illuminate\Database\Eloquent\Concerns\GuardsAttributes.php on line 187
[14-Apr-2017 05:05:47 UTC] PHP Fatal error:  Allowed memory size of 134217728 bytes exhausted (tried to allocate 262144 bytes) in D:\web\med-device\vendor\laravel\framework\src\Illuminate\Database\Eloquent\Model.php on line 214
[14-Apr-2017 05:07:37 UTC] PHP Fatal error:  Allowed memory size of 134217728 bytes exhausted (tried to allocate 262144 bytes) in D:\web\med-device\vendor\laravel\framework\src\Illuminate\Database\Eloquent\Concerns\GuardsAttributes.php on line 187
[14-Apr-2017 05:07:57 UTC] PHP Fatal error:  Allowed memory size of 134217728 bytes exhausted (tried to allocate 262144 bytes) in D:\web\med-device\vendor\laravel\framework\src\Illuminate\Database\Eloquent\Model.php on line 214
[14-Apr-2017 05:09:22 UTC] PHP Fatal error:  Allowed memory size of 134217728 bytes exhausted (tried to allocate 262144 bytes) in D:\web\med-device\vendor\laravel\framework\src\Illuminate\Database\Eloquent\Concerns\GuardsAttributes.php on line 187
[14-Apr-2017 05:11:12 UTC] PHP Fatal error:  Allowed memory size of 134217728 bytes exhausted (tried to allocate 262144 bytes) in D:\web\med-device\vendor\laravel\framework\src\Illuminate\Database\Eloquent\Model.php on line 214
[14-Apr-2017 05:11:36 UTC] PHP Fatal error:  Allowed memory size of 134217728 bytes exhausted (tried to allocate 4096 bytes) in D:\web\med-device\vendor\laravel\framework\src\Illuminate\Database\Eloquent\Concerns\GuardsAttributes.php on line 188
[14-Apr-2017 05:13:09 UTC] PHP Fatal error:  Allowed memory size of 134217728 bytes exhausted (tried to allocate 262144 bytes) in D:\web\med-device\vendor\laravel\framework\src\Illuminate\Database\Eloquent\Model.php on line 214
[14-Apr-2017 05:14:05 UTC] PHP Fatal error:  Allowed memory size of 134217728 bytes exhausted (tried to allocate 262144 bytes) in D:\web\med-device\vendor\laravel\framework\src\Illuminate\Database\Eloquent\Concerns\GuardsAttributes.php on line 187
[14-Apr-2017 05:14:40 UTC] PHP Fatal error:  Allowed memory size of 134217728 bytes exhausted (tried to allocate 262144 bytes) in D:\web\med-device\vendor\laravel\framework\src\Illuminate\Database\Eloquent\Model.php on line 214
[14-Apr-2017 05:15:00 UTC] PHP Fatal error:  Allowed memory size of 134217728 bytes exhausted (tried to allocate 262144 bytes) in D:\web\med-device\vendor\laravel\framework\src\Illuminate\Database\Eloquent\Model.php on line 214
[19-Apr-2017 06:29:18 UTC] PHP Fatal error:  Cannot use App\Models\Requests as Requests because the name is already in use in D:\web\med-device\app\Http\Controllers\Web\Market\MarketController.php on line 8
[19-Apr-2017 09:05:23 UTC] PHP Fatal error:  Cannot make non static method Illuminate\Foundation\Http\FormRequest::messages() static in class App\Http\Requests\StoreAppointment in D:\web\med-device\app\Http\Requests\StoreAppointment.php on line 8
[20-Apr-2017 02:55:20 UTC] PHP Fatal error:  Cannot declare class App\Http\Middleware\AuthAdmin1, because the name is already in use in D:\web\med-device\app\Http\Middleware\AuthAdmin.php on line 7
